magnetic_field	energies
1.3813813813813814e1	-1.8914074438027335e0	-1.7565035003554832e0	-1.576780712442015e0	-1.3462326224726961e0	-1.3277927333535102e0	-1.0832285598394618e0	-1.0394146036734249e0	-9.933477701771054e-1	-4.6779590664294424e-1	-1.9868269965028787e-1	-1.8186903159737772e-1	-3.933642054092073e-3	1.5101269585621626e-2	2.5448546128919186e-1	2.658705362065172e-1	2.8082531324568466e-1
1.4414414414414415e1	-1.891767450563484e0	-1.7564429510286304e0	-1.577287849656231e0	-1.3460631087333208e0	-1.3273909219449869e0	-1.0817540815470186e0	-1.038256211365133e0	-9.923834575710502e-1	-4.687956881232217e-1	-1.986405929880892e-1	-1.8113330031977962e-1	-3.978076208269764e-3	1.572118224725336e-2	2.5553543355630404e-1	2.6686520386716944e-1	2.817901530907109e-1
1.5015015015015015e1	-1.8921316540635582e0	-1.7563830832545277e0	-1.5777977470204745e0	-1.345894566549626e0	-1.3269897726384705e0	-1.0802793138756295e0	-1.0370938074058684e0	-9.914141769072657e-1	-4.6980067362081906e-1	-1.985974321475864e-1	-1.8040063015114713e-1	-4.024254583114444e-3	1.6336602155121026e-2	2.565894434830301e-1	2.678642563880693e-1	2.8276002135043476e-1
1.5615615615615615e1	-1.8925000692857894e0	-1.7563238907399452e0	-1.5783103152239955e0	-1.3457268792998036e0	-1.3265894207697098e0	-1.078804278249042e0	-1.0359274079159555e0	-9.90439952562541e-1	-4.708108145509573e-1	-1.985532321256255e-1	-1.7967102522660772e-1	-4.072079210142624e-3	1.6947482416741596e-2	2.5764742724065437e-1	2.688676979465569e-1	2.837348971610659e-1
1.6216216216216218e1	-1.892872711141542e0	-1.7562653672418624e0	-1.5788254655241551e0	-1.3455599405318854e0	-1.3261899912531085e0	-1.0773289957543897e0	-1.0347570290332009e0	-9.894608089375764e-1	-4.71826062714317e-1	-1.9850800890209191e-1	-1.7894448829279858e-1	-4.121462068367019e-3	1.7553786200124873e-2	2.5870932037110206e-1	2.698755332806321e-1	2.847147595946858e-1
1.6816816816816818e1	-1.893249594465948e0	-1.7562075065668958e0	-1.5793431097660136e0	-1.3453936532416386e0	-1.325791599288167e0	-1.075853487143946e0	-1.0335826869136093e0	-9.884767704559998e-1	-4.7284637029923404e-1	-1.9846177920912017e-1	-1.7822102093847103e-1	-4.17232358165108e-3	1.8155485216346638e-2	2.597750578161618e-1	2.708877676866908e-1	2.856995876490845e-1
1.741741741741742e1	-1.8936307340130663e0	-1.7561503025706902e0	-1.5798631604010696e0	-1.345227929190472e0	-1.3253943510269377e0	-1.074377772836452e0	-1.0324043977323851e0	-9.874878615633239e-1	-4.738716898836376e-1	-1.9841456034873628e-1	-1.775006237769225e-1	-4.224591386308772e-3	1.875255847253149e-2	2.60844573949544e-1	2.7190440701368246e-1	2.8668936023817915e-1
1.801801801801802e1	-1.8940161444510575e0	-1.756093749157355e0	-1.5803855305051726e0	-1.3450626882635082e0	-1.3249983442023376e0	-1.0729018729180198e0	-1.0312221776852628e0	-9.864941067258505e-1	-4.7490197443673254e-1	-1.9836637004752433e-1	-1.7678329659162523e-1	-4.278199314362612e-3	1.9344991240668356e-2	2.619178026119801e-1	2.7292545765341564e-1	2.876840561830253e-1
1.861861861861862e1	-1.8944058403573087e0	-1.7560378402788916e0	-1.580910133795635e0	-1.3448978578673143e0	-1.3246036687177742e0	-1.0714258071426206e0	-1.030036042990127e0	-9.854955304295329e-1	-4.7593717732044016e-1	-1.9831722633988075e-1	-1.7606903845349192e-1	-4.333086549985925e-3	1.993277419979315e-2	2.629946771495747e-1	2.7395092652681746e-1	2.886836542034396e-1
1.921921921921922e1	-1.894799836213531e0	-1.7559825699346339e0	-1.5814368846475413e0	-1.3447333723662964e0	-1.324210407199048e0	-1.0699495949321671e0	-1.0288460098889542e0	-9.844921571787831e-1	-4.769772522906064e-1	-1.982671474735748e-1	-1.7535784781606417e-1	-4.389196925867468e-3	2.0515902718292803e-2	2.6407513045561304e-1	2.749808210658887e-1	2.8968813291023815e-1
1.981981981981982e1	-1.8951981464008814e0	-1.7559279321706924e0	-1.581965698109299e0	-1.3445691725564552e0	-1.3238186355098092e0	-1.068473255376237e0	-1.027652094650042e0	-9.834840114952388e-1	-4.7802215349798227e-1	-1.98216151832841e-1	-1.7464972259336206e-1	-4.4464783332782394e-3	2.1094376250096906e-2	2.65159095016036e-1	2.7601514919117354e-1	2.9069747079811664e-1
2.042042042042042e1	-1.8956007851950007e0	-1.755873921079429e0	-1.5824964899174336e0	-1.3444052051748894e0	-1.3234284232321447e0	-1.0669968072313953e0	-1.0264543135705377e0	-9.824711179164801e-1	-4.790718354889828e-1	-1.9816425787538658e-1	-1.7394466022402674e-1	-4.5048822250413935e-3	2.166819782398052e-2	2.662465029587375e-1	2.770539192845215e-1	2.917116462391556e-1
2.102102102102102e1	-1.896007766761088e0	-1.755820530798915e0	-1.583029176510662e0	-1.3442414224433588e0	-1.3230398341139638e0	-1.0655202689201626e0	-1.025252682979262e0	-9.814535009947054e-1	-4.801262532062525e-1	-1.9811148408053253e-1	-1.732426577245166e-1	-4.564363194814539e-3	2.2237373609389308e-2	2.6733728610686847e-1	2.780971401569874e-1	2.927306374769783e-1
2.162162162162162e1	-1.8964191051489274e0	-1.7557677555124127e0	-1.583563675043243e0	-1.3440777816440523e0	-1.3226529264849878e0	-1.0640436585296493e0	-1.0240472192398102e0	-9.804311852953679e-1	-4.8118536198900624e-1	-1.9805784890631442e-1	-1.7254371173353755e-1	-4.624878619355407e-3	2.2801912545453263e-2	2.684313760362871e-1	2.791448210117033e-1	2.937544226215599e-1
2.222222222222222e1	-1.8968348142879508e0	-1.7557155894478569e0	-1.5840999033976404e0	-1.3439142447257384e0	-1.322267753643158e0	-1.0625669938098519e0	-1.0228379387539375e0	-9.794041953957652e-1	-4.8224911757320027e-1	-1.9800337075385233e-1	-1.7184781854935977e-1	-4.686388353035857e-3	2.3361826022485054e-2	2.695287041372662e-1	2.8019697140159977e-1	2.9478297964467776e-1
2.2822822822822822e1	-1.8972549079822099e0	-1.7556640268773755e0	-1.5846377801965184e0	-1.3437507779383975e0	-1.321884364213288e0	-1.0610902921716183e0	-1.0216248579652074e0	-9.783725558836026e-1	-4.8331747609150316e-1	-1.979480679376607e-1	-1.7115497416138023e-1	-4.7488544658901505e-3	2.3917127607220284e-2	2.7062920168055443e-1	2.8125360118188236e-1	2.9581628637601926e-1
2.3423423423423422e1	-1.8976793999054402e0	-1.7556130621167643e0	-1.5851772248140856e0	-1.3435873514945829e0	-1.321502802479778e0	-1.059613570684336e0	-1.0204079933628978e0	-9.773362913555027e-1	-4.8439039407309525e-1	-1.9789195866084555e-1	-1.7046517427695002e-1	-4.812241018082586e-3	2.4467832804722783e-2	2.7173279988784005e-1	2.8231472045721645e-1	2.968543204999418e-1
2.4024024024024023e1	-1.898108303596051e0	-1.7555626895250085e0	-1.5857181573867853e0	-1.3434239392556575e0	-1.3211231086950732e0	-1.058136846073306e0	-1.0191873614861757e0	-9.762954264154956e-1	-4.854678284432987e-1	-1.978350609943271e-1	-1.6977841434432991e-1	-4.876513864994694e-3	2.5013958851125322e-2	2.7283943000662586e-1	2.833803395235871e-1	2.978970595528701e-1
2.4624624624624627e1	-1.8985416324521454e0	-1.7555129035038306e0	-1.5862604988234106e0	-1.3432605184412847e0	-1.3207453193656156e0	-1.0566601347168725e0	-1.017962978928488e0	-9.752499856734623e-1	-4.865497365230453e-1	-1.977773928594267e-1	-1.690946895724289e-1	-4.941640488127817e-3	2.555552453245012e-2	2.7394902338950033e-1	2.8445046880488745e-1	2.9894448092133763e-1
2.5225225225225227e1	-1.898979399726525e0	-1.7554636984971856e0	-1.5868041708145746e0	-1.343097069360484e0	-1.320369467516809e0	-1.055183452643272e0	-1.0167348623421977e0	-9.741999937435587e-1	-4.876360760281843e-1	-1.9771897201324998e-1	-1.6841399494787937e-1	-5.007589847881871e-3	2.6092550025528904e-2	2.7506151157769765e-1	2.855251187843094e-1	2.9999656184065854e-1
2.5825825825825827e1	-1.8994216185217365e0	-1.7554150689908337e0	-1.5873490958416514e0	-1.3429335751627685e0	-1.3199955829385794e0	-1.0537068155272675e0	-1.0155030284434279e0	-9.731454752425985e-1	-4.8872680506865007e-1	-1.9765981603644217e-1	-1.6773632524988238e-1	-5.074332254919871e-3	2.6625056757757996e-2	2.7617682638884594e-1	2.866042999306671e-1	3.0105327939421966e-1
2.6426426426426428e1	-1.8998683017850786e0	-1.7553670095118694e0	-1.5878951971851245e0	-1.3427700216078506e0	-1.3196236924128875e0	-1.0522302386865432e0	-1.0142674940171146e0	-9.720864547884116e-1	-4.898218821474744e-1	-1.9759994232291533e-1	-1.670616750631943e-1	-5.141839257389381e-3	2.7153067282977107e-2	2.7729490000868906e-1	2.8768802261987425e-1	3.0211461051338817e-1
2.7027027027027028e1	-1.9003194623036386e0	-1.7553195146282898e0	-1.5884423989324126e0	-1.34260639685263e0	-1.3192538199245845e0	-1.0507537370779165e0	-1.01302827592224e0	-9.710229569981762e-1	-4.9092126615968396e-1	-1.9753936807128275e-1	-1.663900387895301e-1	-5.210083541713129e-3	2.7676605171151e-2	2.7841566508653703e-1	2.887762970518154e-1	3.0318053197800837e-1
2.762762762762763e1	-1.9007751126993724e0	-1.7552725789485515e0	-1.588990625985148e0	-1.3424426912541094e0	-1.3188859868568297e0	-1.0492773252933527e0	-1.0117853910972452e0	-9.699550064867214e-1	-4.9202491639104806e-1	-1.9747811027772874e-1	-1.6572141065764853e-1	-5.279038845030458e-3	2.8195694909976674e-2	2.795390548341346e-1	2.8986913316294594e-1	3.042510204174819e-1
2.822822822822823e1	-1.9012352654241416e0	-1.755226197121152e0	-1.5895398040659952e0	-1.3422788971871096e0	-1.318520212172248e0	-1.0478010175558208e0	-1.0105388565656093e0	-9.68882627864812e-1	-4.9313279251671543e-1	-1.9741618573009692e-1	-1.6505578473230487e-1	-5.348679877670855e-3	2.8710361816771262e-2	2.8066500312757503e-1	2.909665405350165e-1	3.0532605231242355e-1
2.882882882882883e1	-1.9016999327548383e0	-1.7551803638342116e0	-1.5900898597249258e0	-1.3421150088756433e0	-1.3181565125809092e0	-1.0463248277150168e0	-1.0092886894415378e0	-9.678058457374081e-1	-4.942448545997385e-1	-1.9735361100306703e-1	-1.6439315492225307e-1	-5.418982254303512e-3	2.92206319592984e-2	2.8179344461177697e-1	2.920685283003835e-1	3.064056039968434e-1
2.942942942942943e1	-1.9021691267884664e0	-1.7551350738150602e0	-1.590640720345057e0	-1.3419510222369249e0	-1.317794902696121e0	-1.0448487692429416e0	-1.0080349069358137e0	-9.667246847018939e-1	-4.953610630894696e-1	-1.97290402454213e-1	-1.637335149874096e-1	-5.489922432591563e-3	2.9726532084373366e-2	2.829243148070776e-1	2.931751050444294e-1	3.074896516608793e-1
3.003003003003003e1	-1.9026428594373064e0	-1.755090321829848e0	-1.5911923141480289e0	-1.3417869347370563e0	-1.3174353951789868e0	-1.043372855229403e0	-1.0067775263617251e0	-9.656391693463091e-1	-4.9648137881987414e-1	-1.9722657622087672e-1	-1.6307685854533827e-1	-5.561477658367831e-3	3.022808955324785e-2	2.8405755021729595e-1	2.9428627870569224e-1	3.0857817135401533e-1
3.063063063063063e1	-1.9031211424240608e0	-1.755046102683118e0	-1.591744570198908e0	-1.3416227452575487e0	-1.3170780008725798e0	-1.0418970983774178e0	-1.0055165651410898e0	-9.645493242475406e-1	-4.976057630077251e-1	-1.971621482177161e-1	-1.6242317907711154e-1	-5.633625916507142e-3	3.0725332282958207e-2	2.8519308843868346e-1	2.9540205647436124e-1	3.096711389887979e-1
3.123123123123123e1	-1.9036039872770714e0	-1.7550024112174747e0	-1.5922974184107344e0	-1.3414584539717709e0	-1.3167227289265167e0	-1.0404215109985686e0	-1.0042520408103395e0	-9.634551739695134e-1	-4.987341772507201e-1	-1.970971341348568e-1	-1.6177246993266045e-1	-5.706345886750758e-3	3.1218288692898295e-2	2.863308682690423e-1	2.965224446898481e-1	3.107685303450063e-1
3.183183183183183e1	-1.9040914053255527e0	-1.7549592423131544e0	-1.5928507895485697e0	-1.3412940622306861e0	-1.3163695869126992e0	-1.0389461050083164e0	-1.0029839710266497e0	-9.62356743061359e-1	-4.9986658352549385e-1	-1.9703154943656773e-1	-1.6112472433566913e-1	-5.779616903891253e-3	3.1706987656020126e-2	2.8747082981627525e-1	2.976474487382092e-1	3.1187032107425827e-1
3.2432432432432435e1	-1.9045834076948471e0	-1.7549165908876774e0	-1.5934046152332166e0	-1.3411295724570713e0	-1.3160185809328526e0	-1.0374708919213118e0	-1.0017123735741085e0	-9.612540560555766e-1	-5.010029441855607e-1	-1.9696540936038948e-1	-1.6047993538808394e-1	-5.853418921761014e-3	3.219145845411039e-2	2.8861291460558874e-1	2.987770729502247e-1	3.1297648670503264e-1
3.3033033033033036e1	-1.9050800053017745e0	-1.7548744518954993e0	-1.5939588279445425e0	-1.3409649880476449e0	-1.3156697157185249e0	-1.0359958828466973e0	-1.000437266369849e0	-9.60147137466171e-1	-5.02143221959165e-1	-1.9689872891667512e-1	-1.5983809607427196e-1	-5.927732480590788e-3	3.267173073670187e-2	2.8975706568451687e-1	2.9991132050096e-1	3.1408700264807093e-1
3.3633633633633636e1	-1.905581208849953e0	-1.7548328203276256e0	-1.5945133610243885e0	-1.3408003132824946e0	-1.3153229947241059e0	-1.0345210884834792e0	-9.991586674702101e-1	-9.590360117868063e-1	-5.03287379947072e-1	-1.968315228884768e-1	-1.591991992648986e-1	-6.002538677324723e-3	3.314783448321732e-2	2.9090322772493915e-1	3.0105019331172367e-1	3.152018442021414e-1
3.4234234234234236e1	-1.9060870288252367e0	-1.7547916912112824e0	-1.5950681486791882e0	-1.340635553241224e0	-1.3149784202133894e0	-1.0330465191159144e0	-9.978765950768127e-1	-9.579207034889193e-1	-5.044353816202694e-1	-1.9676380583174918e-1	-1.5856323772052727e-1	-6.0778191385574875e-3	3.36197999680009e-2	2.920513471212324e-1	3.0219369195524415e-1	3.163209865601324e-1
3.483483483483484e1	-1.9065974754911637e0	-1.7547510596095763e0	-1.5956231259821945e0	-1.3404707137253755e0	-1.3146359933401854e0	-1.0315721846090138e0	-9.965910675425957e-1	-9.568012370198498e-1	-5.055871908176306e-1	-1.9669559207583265e-1	-1.5793020409500563e-1	-6.153555995788375e-3	3.408765772794182e-2	2.932013720836999e-1	3.0334181556499323e-1	3.1744440481544983e-1
3.543543543543544e1	-1.9071125588844613e0	-1.754710920621151e0	-1.596178228875397e0	-1.3403058011865774e0	-1.3142957142233875e0	-1.0300980944041351e0	-9.953021033777467e-1	-9.556776368009584e-1	-5.067427717434795e-1	-1.9662689572417236e-1	-1.5730009093864705e-1	-6.2297318627422766e-3	3.4551438532421666e-2	2.9435325272646307e-1	3.0449456174948836e-1	3.185720739686964e-1
3.603603603603604e1	-1.9076322888106199e0	-1.7546712693798625e0	-1.596733394171107e0	-1.340140822660094e0	-1.313957582016983e0	-1.028624257514715e0	-9.940097212555308e-1	-9.545499272257406e-1	-5.079020889651374e-1	-1.9655773065526386e-1	-1.566728907012346e-1	-6.306329814516325e-3	3.501117335536833e-2	2.9550694114897785e-1	3.0565192651242545e-1	3.1970396893458963e-1
3.663663663663664e1	-1.9081566748395373e0	-1.7546321010544728e0	-1.5972885595532458e0	-1.3399757857032728e0	-1.3136215949752954e0	-1.0271506825221444e0	-9.927139400179744e-1	-9.534181326579365e-1	-5.090651074103881e-1	-1.9648811052378484e-1	-1.5604859573486943e-1	-6.3833333683681204e-3	3.5466893349208516e-2	2.9666239151043866e-1	3.0681390417943893e-1	3.2084006454911107e-1
3.723723723723724e1	-1.9086857263012071e0	-1.7545934108483185e0	-1.5978436635783242e0	-1.3398106983386082e0	-1.3132877505138818e0	-1.0256773775718442e0	-9.914147786813935e-1	-9.522822774296489e-1	-5.102317923649101e-1	-1.9641804876190097e-1	-1.5542719829668977e-1	-6.460726465967105e-3	3.5918629820544445e-2	2.9781956009634747e-1	3.079804873322038e-1	3.219803355768423e-1
3.783783783783784e1	-1.9092194522814514e0	-1.754555193999017e0	-1.598398645676141e0	-1.339645569001033e0	-1.3129560452663755e0	-1.0242043503695135e0	-9.901122564417411e-1	-9.51142385839447e-1	-5.114021094696446e-1	-1.9634755858072042e-1	-1.5480869055145013e-1	-6.538493456945797e-3	3.636641420740602e-2	2.989784053766108e-1	3.091516667505792e-1	3.231247567184678e-1
3.843843843843844e1	-1.9097578616177868e0	-1.7545174457781665e0	-1.5989534461501929e0	-1.3394804064891543e0	-1.3126264751375587e0	-1.0227316081776334e0	-9.888063926797335e-1	-9.499984821504909e-1	-5.125760247181462e-1	-1.962766529718851e-1	-1.54193064574016e-1	-6.616619083632671e-3	3.68102780579334e-2	3.0013888805461586e-1	3.1032743136335794e-1	3.242733026184191e-1
3.903903903903904e1	-1.9103009628953218e0	-1.7544801614910375e0	-1.59950800617783e0	-1.3393152199201348e0	-1.312299035352966e0	-1.0212591578122054e0	-9.874972069657664e-1	-9.488505905886528e-1	-5.137535044538766e-1	-1.9620534470928264e-1	-1.535803123517394e-1	-6.695088466843065e-3	3.725025301037214e-2	3.013009711068097e-1	3.115077682081132e-1	3.254259478726302e-1
3.963963963963964e1	-1.9108487644427203e0	-1.7544433364763106e0	-1.6000622678101504e0	-1.3391500186879568e0	-1.31197372050526e0	-1.019787005639755e0	-9.861847190645635e-1	-9.476987353406253e-1	-5.149345153674559e-1	-1.9613364635085961e-1	-1.5297042578675762e-1	-6.773887092610867e-3	3.768637077428228e-2	3.0246461981242917e-1	3.126926624005562e-1	3.2658266703637273e-1
4.024024024024024e1	-1.911401274328279e0	-1.7544069661057793e0	-1.600616173971628e0	-1.3389848124248283e0	-1.3116505245975927e0	-1.0183151575746472e0	-9.848689489395522e-1	-9.465429405520746e-1	-5.161190244939096e-1	-1.96061570240534e-1	-1.5236339669821825e-1	-6.8530007997916e-3	3.811866311284885e-2	3.036298017731137e-1	3.1388209711366327e-1	3.277434346321605e-1
4.084084084084084e1	-1.9119585003560482e0	-1.7543710457840835e0	-1.6011696684595116e0	-1.3388196109654953e0	-1.3113294410841938e0	-1.016843619076699e0	-9.835499167569522e-1	-9.453832303257649e-1	-5.173069992098511e-1	-1.9598912851018715e-1	-1.5175921682442828e-1	-6.932415768433076e-3	3.854716182622947e-2	3.0479648692227507e-1	3.15076053566766e-1	3.28908225157683e-1
